"","India","Brazil","US","Russia","Argentina","Colombia","Italy","Germany","Peru","Mexico","Poland","Iran","South Africa","Chile","Iraq","Czechia","Indonesia","Ukraine","Turkey","Romania","Bangladesh","Philippines","Pakistan","Canada","Saudi Arabia","Morocco","Israel","Switzerland","Austria","Portugal","Nepal","Jordan","France","Ecuador","United Arab Emirates","Panama","Kazakhstan","Spain","Georgia","Japan","Kuwait","Qatar","Croatia","Belarus","Bolivia","Armenia","Dominican Republic","Oman","Guatemala","Costa Rica","Moldova","Egypt","Venezuela","Azerbaijan","Lebanon","Slovakia","Ethiopia","China","Bahrain","Burma","Tunisia","West Bank and Gaza","Hungary","Denmark","Bulgaria","Uzbekistan","Kenya","Slovenia","Kyrgyzstan","Malaysia","Nigeria","Paraguay","Bosnia and Herzegovina","Libya","Algeria","Singapore","Ghana","Honduras","North Macedonia","Afghanistan","El Salvador","Lithuania","Kosovo","Korea, South","Luxembourg","Montenegro","Australia","Albania","Ireland","Cameroon","Greece","Sri Lanka","Cote d'Ivoire","Finland","Norway","Zambia","Madagascar","Senegal","Mozambique","Namibia","Maldives","Guinea","Congo (Kinshasa)","Tajikistan","Sudan","Cabo Verde","Estonia","Botswana","Uganda","Zimbabwe","Gabon","Malta","Angola","Cuba","Haiti","Mauritania","Netherlands","Jamaica","Andorra","Eswatini","Trinidad and Tobago","Bahamas","Rwanda","Uruguay","Djibouti","Malawi","Iceland","Suriname","Equatorial Guinea","Congo (Brazzaville)","Guyana","Nicaragua","Syria","Belize","Thailand","United Kingdom","Gambia","Somalia","Mali","South Sudan","Benin","Burkina Faso","Togo","Guinea-Bissau","Cyprus","New Zealand","Central African Republic","Latvia","Sierra Leone","Chad","San Marino","Yemen","Liberia","Lesotho","Liechtenstein","Niger","Vietnam","Sao Tome and Principe","Diamond Princess","Burundi","Comoros","Papua New Guinea","Monaco","Taiwan*","Eritrea","Mauritius","Bhutan","Mongolia","Cambodia","Barbados","Tanzania","Saint Lucia","Seychelles","Brunei","Antigua and Barbuda","Saint Vincent and the Grenadines","Dominica","Grenada","Fiji","Laos","Timor-Leste","Saint Kitts and Nevis","Holy See","MS Zaandam","Solomon Islands","Marshall Islands","Samoa","Vanuatu","Belgium","Serbia","Sweden"
"8/12/20","1695982","2506228","1753760","708900","187283","239785","202697","198991","341938","401182","37611","290244","432029","351419","114541","13407","85798","47084","227089","31048","153089","68997","263193","108829","257269","25677","65305","32700","20268","38940","16728","1215","83609","78887","57193","51597","76756","150376","1058","34969","65451","110627","5024","65893","32830","33492","47095","77072","47394","8189","19998","55901","21042","31058","2407","1884","11034","82633","41836","318","1278","8369","3529","13305","8479","25659","14610","1960","32997","8817","33943","5384","8827","778","25627","50520","39320","6945","8487","26694","10056","1683","6411","13817","6262","2638","12779","3552","23364","15320","3804","2638","13321","7050","8857","7233","11529","7523","951","835","2884","7060","8421","6696","6282","2172","1975","80","1139","1620","5920","695","577","2504","5123","5741","253","753","855","1910","139","122","1524","1163","5150","2529","1847","1789","2182","1625","191","2913","385","32","3169","1472","247","1728","1977","1175","1681","995","782","1015","870","1531","1728","1078","1483","859","657","937","738","175","87","1075","409","807","651","315","379","78","114","450","248","334","97","269","223","115","183","25","126","138","76","52","18","23","18","19","24","17","12","0","0","0","0","0","17883","0","0"
"8/13/20","1751555","2521100","1774648","714934","192434","250494","202923","199654","341938","406583","37961","292058","437617","353131","117208","13574","87558","47678","228057","31547","154871","70387","264060","109260","260393","26687","66636","32700","20346","39177","16837","1222","83612","78957","57372","52210","76756","150376","1068","36191","66099","110957","5078","66178","33720","33897","47946","77278","48305","8412","20276","56890","21385","31269","2496","1939","11428","82804","42180","321","1302","9186","3561","13370","8479","27213","15100","1960","33288","8821","34309","5516","9156","816","26004","50736","39495","7032","8662","26714","10254","1689","6616","13863","6414","2680","13001","3616","23364","15320","3804","2646","13522","7050","8857","7401","11780","7572","1015","848","2920","7120","8480","6741","6305","2232","1975","120","1141","1927","5920","708","577","2525","5123","5843","253","754","858","1991","139","138","1558","1180","5167","2550","1852","1830","2182","1625","202","2913","395","32","3169","1479","267","1728","1979","1175","1681","997","791","1015","870","1531","1728","1078","1496","860","657","949","738","271","87","1075","425","808","651","315","379","78","114","450","248","334","100","269","225","118","183","25","126","138","76","55","18","23","20","19","24","17","12","0","0","0","0","0","17913","0","0"
"8/14/20","1808936","2616981","1796326","721473","199005","261293","203326","200440","354232","410479","38362","293811","461734","355037","120129","13731","89618","48288","228980","31920","156623","71405","265215","109657","262959","27644","67636","32900","20499","39374","17077","1229","83993","79176","57473","52886","80716","150376","1085","35498","66740","111258","5134","66452","34723","34164","49539","77427","49355","8785","20556","57858","21580","31490","2551","1944","11660","82956","42469","322","1320","9382","3590","13455","9114","27825","15298","2027","33592","8828","35998","5657","9344","848","26308","51049","39718","7128","9030","26714","10455","1691","6817","13901","6500","2752","13632","3695","23364","15320","3804","2658","13721","7050","8857","7586","12011","7615","1075","848","3010","7177","8512","6777","6325","2254","1976","120","1142","1998","6277","762","584","2547","5123","5889","253","761","863","1991","139","138","1604","1182","5181","2576","1861","1894","2182","1625","306","2913","403","32","3173","1481","304","2268","1979","1175","1681","1005","806","1015","870","1531","1728","1078","1502","862","657","1009","738","271","87","1075","437","809","651","315","379","78","114","450","248","334","102","272","225","119","183","25","126","138","83","55","18","23","20","19","24","17","12","0","0","0","0","0","17941","0","0"
"8/15/20","1862258","2622878","1818527","727895","205697","274420","203640","200756","359781","418164","38853","295630","466941","356951","122700","13763","91321","48946","229972","32334","157635","72209","265624","109933","264487","28566","68219","33200","20627","39585","17201","1229","83993","79354","57571","53857","81558","150376","1088","39439","67519","111505","5193","66452","35638","34484","51356","77550","50183","9010","20908","58835","21747","31697","2650","1969","12037","83108","42806","324","1327","9388","3606","13514","9161","29328","15970","2042","33951","8831","36290","5841","9619","894","26644","51521","40147","7255","9123","27166","10618","1704","6961","13910","6500","2830","13635","3746","23364","16540","3804","2666","13759","7050","8857","8065","12232","7637","1136","2352","3208","7210","8597","6815","6340","2302","1976","120","1142","2047","6277","782","628","2568","5235","5928","338","761","863","2268","139","160","1631","1194","5181","2623","1870","1990","2182","1625","310","2913","408","35","3193","1486","347","2268","1986","1175","1690","1006","836","1015","870","1531","1728","1078","1505","864","657","1013","788","271","87","1077","447","815","651","315","379","78","114","450","248","334","102","276","238","121","183","25","126","138","83","55","18","23","20","19","24","17","12","0","0","0","0","0","17981","0","0"
"8/16/20","1919842","2655017","1833067","731444","211702","287436","203786","201187","365367","424298","39130","297486","472377","358828","125374","13799","93103","49346","230969","32587","158950","112586","269087","110202","266953","29344","70473","33300","20681","39697","17335","1236","83993","87022","57694","55001","82777","150376","1088","40560","68135","111794","5220","67072","36491","34584","52905","77680","50692","9062","21220","59743","22700","31875","2724","1969","12359","83200","43128","329","1358","9838","3623","13579","9186","30973","16656","2051","34276","8859","36497","6034","9619","933","27017","51953","40362","7339","9174","27166","10807","1704","7191","13917","6500","2910","14085","3794","23364","16540","3804","2670","13947","7050","8857","8412","12424","7677","1163","2370","3349","7364","8705","6855","6350","2317","1976","120","1142","2092","6277","749","628","2620","5235","5985","345","764","863","2268","140","189","1648","1200","5202","2626","1880","2036","2182","1625","349","2913","417","35","3194","1486","401","2374","1987","1175","1690","1013","843","1015","870","1531","1728","1078","1506","865","657","1013","788","271","87","1078","456","818","651","315","379","110","114","450","248","334","102","276","238","122","183","25","126","138","88","55","18","23","20","19","24","17","12","0","0","0","0","0","17994","0","0"
"8/17/20","1977671","2699080","1865580","734573","217850","301525","203968","202249","370717","430840","39359","299157","477671","360385","128945","14622","94458","49692","231971","32759","160591","112759","269087","110433","268385","29941","71680","33300","20765","39800","17495","1241","84214","87120","57794","55845","84445","150376","1092","41591","68633","112088","5254","67149","37471","34655","54108","77812","51530","9233","21220","60651","23575","32042","2809","1969","12524","83283","43529","331","1362","9906","3630","13660","9442","30973","17160","2052","34537","8876","36834","6210","9856","969","27347","52350","40567","7450","9174","27166","10977","1705","7343","13934","6739","2986","14538","3816","23364","16540","3804","2676","13990","7050","8857","8575","12603","7728","1196","2379","3488","7472","8705","6897","6385","2336","1976","136","1165","3848","6404","759","632","2692","5235","6018","357","764","869","2371","140","191","1661","1205","5211","2690","1888","2138","2182","1625","349","2913","425","38","3194","1490","401","2374","1987","1175","1690","1018","858","1015","870","1531","1748","1078","1506","865","657","1045","803","271","87","1078","467","821","651","336","379","110","114","450","248","334","103","278","238","122","183","25","126","139","88","55","18","24","20","19","24","17","12","0","0","0","0","0","18003","0","0"
"8/18/20","2037816","2751246","1898159","741045","223531","312323","204142","203677","374019","433809","39643","300881","485468","362440","131840","15146","96306","50508","232913","33135","162825","112861","269989","111092","272911","31002","73011","33500","20870","39936","17580","1243","84214","87183","57909","57191","86286","150376","1092","42965","69243","112355","5318","67339","38623","34982","55504","77977","52370","9462","21885","61562","24561","32201","2852","1980","12938","83408","43921","331","1370","9939","3631","13778","9699","32062","17368","2052","34855","8902","37051","6402","10279","1003","27653","52533","40796","7661","9513","27166","11179","1733","7562","14006","6753","3035","14929","3871","23364","16540","3804","2755","14183","7050","8857","8776","12767","7767","1245","2407","3648","7532","8882","6935","6398","2390","1990","136","1165","4105","6404","766","667","2794","5235","6051","422","770","869","2587","140","203","1683","1219","5216","2716","1895","2196","2182","1625","365","2913","425","38","3199","1493","415","2374","1990","1175","1690","1018","868","1015","878","1531","1755","1093","1529","865","657","1052","803","271","88","1079","526","821","651","336","393","110","114","450","261","334","103","281","251","122","183","25","126","139","88","55","18","24","20","19","24","17","12","0","0","0","0","0","18048","0","0"
"8/19/20","2096664","2801931","1925049","747802","228725","326298","204506","204454","377453","438375","40099","302528","491441","364285","134369","15615","98657","51358","233915","33566","165738","113481","272128","111559","274091","31576","74527","33500","20958","40129","17700","1259","84214","87277","58022","58274","86450","150376","1098","43786","69771","112658","5386","67647","39965","35226","56760","78188","53362","9660","21885","62553","25416","32363","2928","1997","13308","83566","44278","333","1395","10312","3665","13921","9931","32944","17612","2079","35197","8925","37304","6582","10711","1018","27971","52810","40963","7867","9625","27166","11388","1739","7684","14063","6813","3127","15249","3928","23364","16540","3804","2760","14422","7100","8857","9126","12921","7877","1291","2426","3788","7574","8895","6971","6429","2442","2002","136","1188","4442","6614","784","698","2863","5337","6094","448","772","875","2611","140","209","1698","1228","5216","2857","1903","2227","2713","1625","381","2913","445","38","3199","1495","435","2396","1993","1290","1690","1023","875","1015","878","1531","1755","1093","1531","868","657","1055","803","271","88","1079","533","826","651","336","393","110","114","457","261","334","103","281","253","123","183","25","126","139","88","56","18","24","20","19","25","17","12","0","0","0","0","0","18078","0","0"
"8/20/20","2158946","2844318","1947035","753868","233651","339124","204686","205359","380730","442782","40481","304236","497169","366063","137200","15886","100674","52086","234797","34196","168991","114114","272804","111811","275476","32806","75903","33900","21093","40264","17964","1261","84214","87660","58153","59174","87920","150376","1108","45110","70642","112924","5472","67929","41111","35476","57734","78386","54351","9939","21885","63462","26330","32511","3040","2014","13536","83663","44628","333","1397","10682","3678","14057","10087","33261","17869","2079","35486","8932","37569","6783","10881","1047","28281","53119","41276","8082","9752","27681","11558","1747","7929","14120","6903","3186","17854","3986","23364","16540","3804","2765","14611","7100","9150","9126","13038","8050","1380","2442","3915","7628","8895","7006","6456","2462","2009","136","1194","4525","6614","802","742","2894","5447","6123","461","788","875","2643","140","211","1705","1242","5216","2883","1913","2383","2713","1625","399","2913","460","38","3218","1544","435","2396","1993","1290","1705","1034","878","1015","878","1538","1755","1093","1536","869","657","1058","803","423","88","1082","542","829","651","336","396","198","115","457","274","334","108","283","253","123","183","25","126","139","89","56","18","24","20","19","25","17","12","0","0","0","0","0","18131","0","0"
"8/21/20","2222577","2855558","1965056","759639","239806","348940","204960","206656","380730","448344","41029","305866","500102","367897","140446","16040","102991","52769","235569","34523","172615","114519","273579","112381","277067","34199","77513","33900","21260","40473","18214","1262","84981","87730","58296","59722","89712","150376","1128","46264","71264","113216","5584","68256","42141","35693","59132","78386","55314","10159","22683","64318","27306","32682","3204","2045","13913","83793","45166","337","1420","11102","3681","14258","10282","33989","18157","2079","35831","8945","37885","7007","11157","1053","28587","53651","41408","8271","9977","28016","11781","1755","8149","14169","6969","3281","18460","4096","23364","16540","3804","2789","14820","7100","9150","9126","13206","8165","1406","2457","4012","7648","8920","7040","6476","2498","2011","136","1199","4587","6734","854","804","2951","5447","6186","600","788","875","2682","162","221","1712","1249","5233","2929","1920","2498","2713","1625","433","2913","475","43","3219","1544","455","2396","2007","1290","1705","1034","891","1015","878","1538","1755","1093","1542","869","657","1058","803","472","88","1083","545","830","651","336","396","198","116","457","274","334","110","288","263","124","183","25","126","139","89","56","18","24","20","20","25","17","12","0","0","0","0","0","18165","0","0"
